id,Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Total_Expenses,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Rent,Potential_Savings_Loan_Repayment,Potential_Savings_Insurance,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous
2965,77500,39,2,Self-Employed,Tier_2,22680,12470,1980,11040,4450,2520,2120,3450,1570,7560,2310,72150,19.1,14800,5350,680,370,60,330,440,880,640,100,50,230,580
2966,14100,21,0,Student,Tier_2,2220,0,580,1670,920,360,420,710,610,90,520,8100,24.8,3500,6000,70,0,20,50,90,130,130,20,20,0,130
2967,93100,19,2,Salaried,Tier_2,27390,11750,2710,8380,6930,2630,1110,5810,5380,1070,3580,76740,16.1,14990,16360,820,350,80,250,690,920,330,170,160,30,900
2968,170400,39,0,Freelancer,Tier_1,33890,23120,3480,20550,12910,10470,5690,9220,5100,3050,9190,136670,10.7,18230,33730,1020,690,100,620,1290,3660,1710,280,150,90,2300
2969,31000,47,0,Freelancer,Tier_3,8670,910,800,4320,1640,2020,1400,1530,1070,460,910,23730,18.1,5610,7270,260,30,20,130,160,710,420,50,30,10,230
2970,98600,32,0,Salaried,Tier_1,29980,7840,1030,5990,6260,2760,1760,3980,4840,1020,2360,67820,20.4,20110,30780,900,240,30,180,630,970,530,120,150,30,590
2971,8200,20,0,Student,Tier_3,2440,0,290,870,490,580,310,200,290,60,400,5930,19.2,1570,2270,70,0,10,30,50,200,90,10,10,0,100
2972,74800,33,1,Salaried,Tier_3,11390,4950,3260,7650,6610,3660,1020,3870,2260,580,2720,47970,12.9,9650,26830,340,150,100,230,660,1280,310,120,70,20,680
2973,32400,25,2,Salaried,Tier_3,8630,1430,1300,2780,2890,2180,1000,790,1460,70,1650,24180,32.0,10370,8220,260,40,40,80,290,760,300,20,40,0,410
2974,8100,33,3,Salaried,Tier_1,2520,1010,390,1370,570,550,370,210,510,310,310,8120,9.3,750,-20,80,30,10,40,60,190,110,10,20,10,80
2975,38400,42,2,Business Owner,Tier_2,11180,3880,1300,3570,2240,2540,1680,1030,1400,2490,1520,32830,31.8,12210,5570,340,120,40,110,220,890,500,30,40,70,380
2976,25400,37,1,Salaried,Tier_3,3260,1000,270,3070,1140,1750,570,690,980,60,860,13650,12.9,3280,11750,100,30,10,90,110,610,170,20,30,0,220
2977,120700,37,2,Salaried,Tier_1,21300,16620,1920,18280,3790,5460,6030,6420,1580,550,2800,84750,13.1,15810,35950,640,500,60,550,380,1910,1810,190,50,20,700
2978,47800,28,2,Freelancer,Tier_1,10710,6450,900,4670,3160,2040,2060,2560,1040,130,2730,36450,29.8,14240,11350,320,190,30,140,320,710,620,80,30,0,680
2979,102700,44,3,Salaried,Tier_3,28950,0,1830,7740,3700,3750,1760,5100,3610,6510,4610,67560,20.2,20750,35140,870,0,50,230,370,1310,530,150,110,200,1150
2980,6100,44,1,Self-Employed,Tier_2,980,1130,80,530,390,400,220,190,200,310,360,4790,9.5,580,1310,30,30,0,20,40,140,70,10,10,10,90
2981,20000,67,0,Retired,Tier_2,2760,2840,570,2560,1340,450,350,940,940,120,980,13850,21.7,4340,6150,80,90,20,80,130,160,100,30,30,0,240
2982,34200,55,1,Freelancer,Tier_1,7920,7160,660,4410,1980,2510,1020,1080,1320,530,1030,29620,10.4,3560,4580,240,210,20,130,200,880,310,30,40,20,260
2983,79700,45,4,Business Owner,Tier_3,22290,0,1190,6380,3650,2810,1450,2700,1130,1280,3810,46690,26.4,21040,33010,670,0,40,190,360,980,440,80,30,40,950
2984,29400,57,3,Retired,Tier_1,4460,1480,1300,4800,990,1170,1050,1310,940,3170,850,21520,26.9,7910,7880,130,40,40,140,100,410,320,40,30,100,210
2985,109900,19,3,Salaried,Tier_2,31570,20900,1880,10640,4060,6670,3620,3560,8050,1600,5280,97830,34.7,38140,12070,950,630,60,320,410,2330,1090,110,240,50,1320
2986,92700,26,3,Self-Employed,Tier_1,20150,20100,1390,11030,5500,4340,2380,6150,3970,550,2290,77850,34.7,32170,14850,600,600,40,330,550,1520,710,180,120,20,570
2987,8100,31,0,Salaried,Tier_1,2690,0,350,1090,690,470,290,350,130,70,180,6310,12.1,980,1790,80,0,10,30,70,160,90,10,0,0,40
2988,54200,35,1,Salaried,Tier_1,13250,11590,1620,6410,2260,2640,1630,1610,1390,120,2330,44850,30.3,16420,9350,400,350,50,190,230,920,490,50,40,0,580
2989,70500,19,3,Self-Employed,Tier_2,15350,7740,2740,6080,5940,1930,3370,3400,2730,1230,3430,53940,22.4,15790,16560,460,230,80,180,590,680,1010,100,80,40,860
2990,162500,45,0,Salaried,Tier_1,50690,35470,7700,17630,13590,13830,6720,4280,2640,100,8600,161250,28.5,46310,1250,1520,1060,230,530,1360,4840,2020,130,80,0,2150
2991,118800,31,2,Salaried,Tier_1,33240,16030,4770,10590,4080,10670,5130,6110,5730,1460,4850,102660,8.2,9740,16140,1000,480,140,320,410,3730,1540,180,170,40,1210
2992,111700,27,0,Salaried,Tier_1,31340,8790,5430,7090,6710,4760,3530,6190,4470,1720,6480,86510,33.5,37420,25190,940,260,160,210,670,1670,1060,190,130,50,1620
2993,40700,43,1,Freelancer,Tier_3,8360,4730,1970,4670,1930,2640,1290,2440,2130,620,1460,32240,11.9,4840,8460,250,140,60,140,190,920,390,70,60,20,360
2994,59700,47,2,Salaried,Tier_2,17650,0,2070,5190,1790,4420,1710,1920,2540,6420,3290,47000,16.9,10090,12700,530,0,60,160,180,1550,510,60,80,190,820
2995,66900,32,1,Salaried,Tier_3,13430,5090,2180,7680,3430,3870,940,3690,4110,840,2910,48170,10.8,7230,18730,400,150,70,230,340,1350,280,110,120,30,730
2996,46400,38,1,Salaried,Tier_1,12600,10060,500,6050,2570,2510,790,1200,2180,620,2310,41390,28.6,13270,5010,380,300,20,180,260,880,240,40,70,20,580
2997,8100,20,0,Student,Tier_1,1620,730,100,930,280,630,110,160,120,130,320,5130,23.7,1920,2970,50,20,0,30,30,220,30,0,0,0,80
2998,79200,33,3,Business Owner,Tier_1,15910,16550,2040,9400,6490,3040,1770,2920,1860,6410,2530,68920,15.7,12430,10280,480,500,60,280,650,1060,530,90,60,190,630
2999,8400,22,0,Student,Tier_1,2700,0,300,710,450,330,210,180,150,0,250,5280,32.6,2740,3120,80,0,10,20,40,120,60,10,0,0,60
3000,31000,41,0,Self-Employed,Tier_2,7130,5520,930,3520,1640,1280,1550,660,750,420,1120,24520,30.7,9520,6480,210,170,30,110,160,450,460,20,20,10,280
3001,30000,37,3,Salaried,Tier_3,8710,5360,380,3140,1100,1680,1360,830,1540,590,1440,26130,14.2,4260,3870,260,160,10,90,110,590,410,20,50,20,360
3002,137700,24,2,Business Owner,Tier_1,30070,0,5630,16080,8400,5340,2160,4890,3180,1020,5900,82670,31.0,42690,55030,900,0,170,480,840,1870,650,150,100,30,1480
3003,4500,42,0,Business Owner,Tier_3,1310,250,70,580,290,380,150,210,100,10,260,3610,33.0,1480,890,40,10,0,20,30,130,40,10,0,0,60
3004,134800,27,0,Salaried,Tier_1,22770,0,6320,8380,7010,9320,4680,6290,2480,200,7310,74760,19.6,26420,60040,680,0,190,250,700,3260,1400,190,70,10,1830
3005,79400,35,3,Self-Employed,Tier_1,13520,5920,3750,7370,6500,3030,2700,3030,3130,430,2530,51910,16.0,12700,27490,410,180,110,220,650,1060,810,90,90,10,630
3006,59800,30,0,Salaried,Tier_1,8930,0,1190,7790,1890,1870,1710,2140,1760,740,3500,31520,17.6,10520,28280,270,0,40,230,190,650,510,60,50,20,880
3007,272500,41,2,Business Owner,Tier_1,53620,0,11370,34220,11840,17350,7970,16290,7980,24370,15200,200210,12.6,34340,72290,1610,0,340,1030,1180,6070,2390,490,240,730,3800
3008,30000,51,2,Self-Employed,Tier_3,4170,0,910,3280,1090,1420,1160,1550,1810,250,1330,16970,24.2,7260,13030,130,0,30,100,110,500,350,50,50,10,330
3009,43100,21,1,Salaried,Tier_3,11800,3860,1380,3450,2480,2070,590,950,2590,430,1680,31280,34.6,14910,11820,350,120,40,100,250,720,180,30,80,10,420
3010,50100,44,1,Salaried,Tier_3,10160,10380,1280,7210,3350,3210,2020,2780,1990,2520,1640,46540,33.1,16580,3560,300,310,40,220,340,1120,610,80,60,80,410
3011,109700,37,1,Salaried,Tier_1,24700,18120,3140,11690,4040,9460,2740,3030,1280,9810,5110,93120,13.2,14480,16580,740,540,90,350,400,3310,820,90,40,290,1280
3012,46700,20,2,Salaried,Tier_3,10140,0,1190,3850,1970,1900,890,2490,730,490,970,24620,17.7,8270,22080,300,0,40,120,200,660,270,70,20,10,240
3013,63900,30,1,Freelancer,Tier_3,9250,0,760,8830,2140,4980,2660,3440,3960,840,2920,39780,28.6,18280,24120,280,0,20,260,210,1740,800,100,120,30,730
3014,81800,42,1,Salaried,Tier_2,17240,0,2540,8910,3250,7060,3520,1970,1370,610,4090,50560,18.9,15460,31240,520,0,80,270,320,2470,1060,60,40,20,1020
3015,10400,40,2,Business Owner,Tier_1,3330,0,360,1310,880,1030,460,530,630,1030,410,9970,11.0,1140,430,100,0,10,40,90,360,140,20,20,30,100
3016,36000,28,2,Freelancer,Tier_3,9520,0,460,3310,1560,3110,920,1900,2030,180,1000,23990,20.6,7420,12010,290,0,10,100,160,1090,280,60,60,10,250
3017,114800,19,1,Salaried,Tier_1,26910,0,2380,10820,6170,8180,5130,3020,3280,720,4880,71490,10.1,11590,43310,810,0,70,320,620,2860,1540,90,100,20,1220
3018,135200,42,1,Salaried,Tier_1,19430,22990,6610,14260,8480,9100,4720,7900,7780,4610,6100,111980,14.1,19060,23220,580,690,200,430,850,3180,1420,240,230,140,1520
3019,37600,37,1,Salaried,Tier_3,9250,0,1730,3090,1380,2300,1300,1830,2170,210,2020,25280,29.5,11090,12320,280,0,50,90,140,800,390,50,70,10,500
3020,24700,31,2,Freelancer,Tier_1,4770,0,670,2400,1190,890,800,1340,1550,810,1310,15730,18.1,4470,8970,140,0,20,70,120,310,240,40,50,20,330
3021,28600,19,0,Student,Tier_1,7220,0,1010,3360,1850,1760,820,720,400,480,670,18290,25.5,7290,10310,220,0,30,100,180,620,250,20,10,10,170
3022,65100,20,1,Salaried,Tier_3,19110,3090,2980,6440,4420,4130,2680,2810,4120,960,2480,53220,22.1,14390,11880,570,90,90,190,440,1450,800,80,120,30,620
3023,239000,25,0,Business Owner,Tier_1,74600,35450,7000,32900,10990,17400,3420,10840,13200,2660,12160,220620,30.6,73130,18380,2240,1060,210,990,1100,6090,1030,330,400,80,3040
3024,104900,32,0,Salaried,Tier_3,17930,0,2780,7570,3370,2840,2660,5400,2010,1160,4700,50420,19.3,20250,54480,540,0,80,230,340,990,800,160,60,30,1180
3025,33000,19,2,Self-Employed,Tier_3,5000,5880,830,2930,1960,970,880,1560,970,250,1320,22550,9.9,3270,10450,150,180,20,90,200,340,260,50,30,10,330
3026,115100,19,0,Salaried,Tier_1,19650,0,5710,15790,7490,7450,4490,4460,6720,150,5150,77060,33.6,38670,38040,590,0,170,470,750,2610,1350,130,200,0,1290
3027,57500,19,0,Salaried,Tier_2,10850,0,1700,3940,1870,2890,2170,2050,3200,570,3230,32470,9.4,5400,25030,330,0,50,120,190,1010,650,60,100,20,810
3028,43300,26,1,Salaried,Tier_1,13710,3200,750,3370,1630,3110,520,2370,2630,270,2040,33600,32.4,14030,9700,410,100,20,100,160,1090,160,70,80,10,510
3029,102900,39,2,Business Owner,Tier_1,33790,0,1030,10780,7620,7220,4520,3210,6710,340,5490,80710,19.6,20170,22190,1010,0,30,320,760,2530,1360,100,200,10,1370
3030,6000,30,2,Self-Employed,Tier_2,1320,0,210,500,210,360,90,200,160,80,240,3370,34.5,2070,2630,40,0,10,20,20,130,30,10,0,0,60
3031,89100,33,1,Salaried,Tier_1,18900,16000,1250,7500,6940,6160,1490,5620,5580,1380,1920,72740,18.2,16220,16360,570,480,40,220,690,2160,450,170,170,40,480
3032,142200,19,3,Salaried,Tier_1,30320,0,6690,22290,9400,5430,4550,9820,6430,180,4360,99470,8.2,11660,42730,910,0,200,670,940,1900,1360,290,190,10,1090
3033,26200,43,3,Business Owner,Tier_2,4570,1200,590,4020,1840,1660,650,1210,950,390,1150,18230,13.0,3410,7970,140,40,20,120,180,580,200,40,30,10,290
3034,107000,63,1,Salaried,Tier_3,30500,0,3580,14420,3740,7860,1650,2780,3120,10340,5160,83150,34.3,36700,23850,920,0,110,430,370,2750,500,80,90,310,1290
3035,70200,31,1,Salaried,Tier_1,21970,0,3310,4920,2180,3080,2140,2710,4150,1060,3090,48610,10.2,7160,21590,660,0,100,150,220,1080,640,80,120,30,770
3036,28000,24,0,Student,Tier_1,8340,0,530,1860,1760,2280,670,1020,1570,90,680,18800,21.8,6100,9200,250,0,20,60,180,800,200,30,50,0,170
3037,7900,19,0,Student,Tier_2,1910,620,360,1100,530,260,140,340,350,40,410,6060,15.1,1190,1840,60,20,10,30,50,90,40,10,10,0,100
3038,36700,33,4,Business Owner,Tier_1,6410,0,440,5200,2920,3040,770,2020,640,830,2110,24380,12.5,4590,12320,190,0,10,160,290,1060,230,60,20,20,530
3039,71900,26,1,Freelancer,Tier_1,17110,4420,1800,5040,3640,4010,880,3540,2920,150,4190,47700,33.4,24010,24200,510,130,50,150,360,1400,260,110,90,0,1050
3040,86700,37,2,Salaried,Tier_2,17310,0,4270,7280,2910,7140,4310,3880,4760,670,3710,56240,18.1,15690,30460,520,0,130,220,290,2500,1290,120,140,20,930
3041,114100,27,1,Salaried,Tier_2,16920,0,2340,11640,7370,8230,3600,6820,6820,1840,6340,71920,9.9,11300,42180,510,0,70,350,740,2880,1080,200,200,60,1580
3042,37100,21,1,Salaried,Tier_3,9140,5910,940,2700,3140,1980,1580,890,690,200,800,27970,12.5,4640,9130,270,180,30,80,310,690,470,30,20,10,200
3043,96000,37,3,Salaried,Tier_1,14970,0,3410,15120,4250,7350,4410,6400,5850,1380,2870,66010,10.4,9980,29990,450,0,100,450,420,2570,1320,190,180,40,720
3044,41300,32,0,Salaried,Tier_3,6670,2090,1180,4350,2530,3190,1290,2360,560,680,2430,27330,9.1,3760,13970,200,60,40,130,250,1120,390,70,20,20,610
3045,148400,24,1,Salaried,Tier_1,43250,15810,5490,15500,8250,4600,4220,6130,1880,2360,6110,113600,17.9,26560,34800,1300,470,160,460,820,1610,1270,180,60,70,1530
3046,17900,24,1,Salaried,Tier_3,5100,1270,400,1270,670,1250,630,590,710,210,940,13040,11.3,2020,4860,150,40,10,40,70,440,190,20,20,10,240
3047,110200,48,0,Self-Employed,Tier_1,31580,15820,5310,13600,9350,2730,3420,2880,5600,880,6600,97770,32.1,35370,12430,950,470,160,410,940,960,1030,90,170,30,1650
3048,162700,41,1,Business Owner,Tier_1,48930,0,4450,20020,8760,4060,6480,8300,9000,990,6500,117490,21.4,34820,45210,1470,0,130,600,880,1420,1940,250,270,30,1620
3049,146100,19,1,Self-Employed,Tier_1,26960,6100,3070,16080,11460,12300,1530,8970,8960,2090,3810,101330,34.3,50110,44770,810,180,90,480,1150,4300,460,270,270,60,950
3050,61200,41,0,Self-Employed,Tier_3,13740,13280,830,6410,2160,6450,2780,2930,2690,80,1930,53280,11.1,6790,7920,410,400,20,190,220,2260,830,90,80,0,480
3051,39000,19,0,Self-Employed,Tier_2,10520,7480,760,2420,2800,2330,1720,2250,420,340,1200,32240,22.0,8580,6760,320,220,20,70,280,820,520,70,10,10,300
3052,26700,65,2,Retired,Tier_3,6090,0,1030,4260,2080,2080,790,870,1210,2470,1050,21930,13.2,3520,4770,180,0,30,130,210,730,240,30,40,70,260
3053,141400,44,2,Self-Employed,Tier_2,32300,0,6080,14580,12190,14940,2750,4770,9050,15830,7030,119520,18.1,25590,21880,970,0,180,440,1220,5230,820,140,270,470,1760
3054,99500,38,2,Salaried,Tier_1,24370,4270,4690,14430,5810,7540,4020,3730,6490,11910,5400,92660,21.6,21490,6840,730,130,140,430,580,2640,1210,110,190,360,1350
3055,103600,43,0,Self-Employed,Tier_1,27690,7210,2200,9160,7670,9360,4600,2740,2390,1630,5990,80640,21.1,21860,22960,830,220,70,270,770,3280,1380,80,70,50,1500
3056,12300,18,0,Student,Tier_1,3020,0,480,890,530,690,320,360,660,210,260,7420,10.6,1300,4880,90,0,10,30,50,240,100,10,20,10,60
3057,6000,40,3,Business Owner,Tier_2,760,0,140,700,410,370,260,350,270,70,220,3550,9.3,560,2450,20,0,0,20,40,130,80,10,10,0,60
3058,26200,27,0,Self-Employed,Tier_2,7050,4200,1150,3570,2120,2120,1280,1250,1040,450,560,24790,34.1,8930,1410,210,130,30,110,210,740,380,40,30,10,140
3059,8100,35,1,Business Owner,Tier_1,2470,910,250,940,650,240,150,230,320,340,440,6940,32.6,2640,1160,70,30,10,30,60,80,40,10,10,10,110
3060,107900,19,0,Freelancer,Tier_1,36200,0,2040,7740,9060,8110,3230,4630,1800,1730,2670,77210,23.1,24920,30690,1090,0,60,230,910,2840,970,140,50,50,670
3061,41600,72,1,Retired,Tier_2,7620,5870,560,4350,3410,2510,1530,2170,1300,180,2330,31830,9.0,3740,9770,230,180,20,130,340,880,460,70,40,10,580
3062,36300,56,0,Salaried,Tier_2,6090,2090,1300,4500,2890,1550,590,1200,1090,130,1980,23410,20.9,7590,12890,180,60,40,140,290,540,180,40,30,0,500
3063,61100,40,3,Salaried,Tier_3,14670,10920,980,6270,4220,2790,2430,4030,4480,6660,2770,60220,29.8,18210,880,440,330,30,190,420,980,730,120,130,200,690
3064,81700,34,1,Freelancer,Tier_2,20430,1840,2430,9930,2930,3840,2180,3240,1930,440,1760,50950,15.0,12260,30750,610,60,70,300,290,1340,650,100,60,10,440
3065,113800,41,0,Business Owner,Tier_2,21180,6390,2840,9010,5610,9830,3090,3030,2000,1100,5500,69580,20.4,23220,44220,640,190,90,270,560,3440,930,90,60,30,1380
3066,8100,21,0,Student,Tier_1,2080,0,110,590,300,290,260,280,200,80,440,4630,24.8,2010,3470,60,0,0,20,30,100,80,10,10,0,110
3067,9500,23,0,Student,Tier_1,2400,0,240,1080,630,400,240,460,360,80,370,6260,18.0,1710,3240,70,0,10,30,60,140,70,10,10,0,90
3068,12900,22,0,Student,Tier_2,1860,0,580,800,460,280,350,560,650,40,310,5890,28.1,3620,7010,60,0,20,20,50,100,100,20,20,0,80
3069,50400,42,1,Salaried,Tier_3,14800,11050,1860,5650,2600,2620,1540,1550,840,4330,2940,49780,12.0,6050,620,440,330,60,170,260,920,460,50,30,130,740
3070,104900,40,1,Salaried,Tier_2,13890,0,2120,11310,8870,6450,1930,6190,5000,11430,2780,69970,22.4,23500,34930,420,0,60,340,890,2260,580,190,150,340,700
3071,7700,23,0,Student,Tier_3,2270,0,360,640,480,220,170,150,290,40,390,5010,27.7,2130,2690,70,0,10,20,50,80,50,0,10,0,100
3072,84000,51,3,Salaried,Tier_1,12460,0,2120,7850,6460,3630,2470,4930,1570,1450,4900,47840,22.3,18730,36160,370,0,60,240,650,1270,740,150,50,40,1220
3073,50900,39,0,Salaried,Tier_2,9290,7030,2340,5740,2080,4280,1300,1500,630,790,1540,36520,19.1,9720,14380,280,210,70,170,210,1500,390,40,20,20,380
3074,61800,19,0,Self-Employed,Tier_1,13080,11200,1200,5230,1970,3860,1510,2800,2710,140,1920,45620,31.9,19710,16180,390,340,40,160,200,1350,450,80,80,0,480
3075,50500,38,0,Self-Employed,Tier_1,12660,3320,820,3440,1600,2680,2020,2060,2090,760,2580,34030,15.8,7980,16470,380,100,20,100,160,940,610,60,60,20,640
3076,105700,45,0,Salaried,Tier_1,24150,21500,2370,7390,5560,2510,4200,4200,6150,1620,4550,84200,15.0,15860,21500,720,640,70,220,560,880,1260,130,180,50,1140
3077,105700,47,0,Salaried,Tier_1,16350,22960,5240,8130,7600,7190,4090,4460,1680,1830,2290,81820,22.7,23990,23880,490,690,160,240,760,2520,1230,130,50,50,570
3078,62700,55,1,Self-Employed,Tier_3,18320,8300,2690,4570,4030,3630,2570,2580,710,6960,3420,57780,33.4,20940,4920,550,250,80,140,400,1270,770,80,20,210,860
3079,36800,34,3,Self-Employed,Tier_2,4630,0,700,4680,2570,2400,1530,2020,560,3730,1130,23950,17.7,6510,12850,140,0,20,140,260,840,460,60,20,110,280
3080,29400,29,4,Salaried,Tier_2,8160,1600,670,2990,1740,2600,1140,800,1980,1190,860,23730,33.3,9790,5670,240,50,20,90,170,910,340,20,60,40,220
3081,79000,32,1,Self-Employed,Tier_2,9980,190,3670,9270,4170,5450,3650,3070,4460,700,3180,47790,16.7,13190,31210,300,10,110,280,420,1910,1100,90,130,20,800
3082,148300,26,3,Salaried,Tier_1,46510,0,7030,12380,5870,11180,2300,5930,5630,1270,7160,105260,30.3,44930,43040,1400,0,210,370,590,3910,690,180,170,40,1790
3083,137800,42,2,Business Owner,Tier_2,32520,11920,2900,10910,11800,10900,4000,8600,9570,1470,7960,112550,15.2,20950,25250,980,360,90,330,1180,3810,1200,260,290,40,1990
3084,25700,33,1,Salaried,Tier_2,4150,990,630,2430,1120,890,460,840,1450,1690,1140,15790,24.7,6350,9910,120,30,20,70,110,310,140,30,40,50,280
3085,4500,34,1,Salaried,Tier_3,1280,70,70,470,350,210,120,270,140,310,270,3560,20.7,930,940,40,0,0,10,40,70,40,10,0,10,70
3086,78600,47,2,Self-Employed,Tier_1,13700,13650,1580,12040,5340,2400,3020,2760,3920,1250,4660,64320,20.8,16350,14280,410,410,50,360,530,840,910,80,120,40,1160
3087,40100,41,1,Business Owner,Tier_3,9360,4630,870,4640,3250,3080,1850,1900,600,740,2200,33120,26.6,10670,6980,280,140,30,140,320,1080,560,60,20,20,550
3088,81000,40,0,Business Owner,Tier_1,11230,0,3640,6230,6770,6050,2500,1770,4270,750,3900,47110,30.7,24870,33890,340,0,110,190,680,2120,750,50,130,20,980
3089,9700,20,0,Student,Tier_2,1650,0,460,880,410,640,250,380,370,150,410,5600,14.7,1430,4100,50,0,10,30,40,220,80,10,10,0,100
3090,69600,44,1,Salaried,Tier_1,22050,8130,1670,9050,3570,4030,900,2090,3750,6080,2860,64180,18.4,12810,5420,660,240,50,270,360,1410,270,60,110,180,720
3091,91300,36,2,Self-Employed,Tier_2,22630,3470,3540,11230,7100,4960,980,2460,3190,7220,2030,68810,30.5,27850,22490,680,100,110,340,710,1740,290,70,100,220,510
3092,86300,32,1,Salaried,Tier_2,13280,9700,1870,7660,7500,4380,2380,2890,2530,430,4590,57210,18.1,15620,29090,400,290,60,230,750,1530,710,90,80,10,1150
3093,72900,19,2,Business Owner,Tier_3,13190,15780,3180,8160,3800,5000,3520,2950,3230,550,4170,63530,34.1,24860,9370,400,470,100,240,380,1750,1060,90,100,20,1040
3094,49000,27,1,Freelancer,Tier_1,14710,4170,790,6430,2750,4030,1430,1260,3010,800,1290,40670,34.1,16710,8330,440,130,20,190,280,1410,430,40,90,20,320
3095,75800,51,1,Freelancer,Tier_1,21540,0,1920,10100,6270,2040,2760,4200,1920,100,3090,53940,27.6,20920,21860,650,0,60,300,630,710,830,130,60,0,770
3096,58200,25,3,Self-Employed,Tier_3,8650,10000,2620,8720,3140,1920,2010,1550,2990,490,2430,44520,24.0,13970,13680,260,300,80,260,310,670,600,50,90,10,610
3097,32700,38,1,Salaried,Tier_2,7000,0,430,3380,1490,1990,1220,1300,1210,250,1070,19340,20.7,6770,13360,210,0,10,100,150,700,370,40,40,10,270
3098,129600,29,0,Business Owner,Tier_2,28030,0,3500,9620,5450,9170,6120,4500,5540,850,5760,78540,29.8,38620,51060,840,0,100,290,540,3210,1840,140,170,30,1440
3099,39900,41,1,Salaried,Tier_3,10430,0,540,4460,2730,1020,1480,2190,1490,4040,1580,29960,15.3,6100,9940,310,0,20,130,270,360,440,70,40,120,400
3100,22700,59,3,Retired,Tier_2,5420,3470,570,2400,710,760,1120,1660,1350,780,620,18860,18.4,4180,3840,160,100,20,70,70,270,340,50,40,20,160
3101,30500,27,0,Salaried,Tier_2,4180,1480,1400,3380,2410,1600,360,1130,1800,190,1370,19300,12.5,3810,11200,130,40,40,100,240,560,110,30,50,10,340
3102,71700,40,1,Salaried,Tier_2,11040,3200,1050,6480,4150,6190,860,1560,2310,900,1960,39700,32.7,23450,32000,330,100,30,190,420,2170,260,50,70,30,490
3103,93100,19,2,Salaried,Tier_2,24310,0,1690,10160,3460,1900,3040,5860,2160,1200,2340,56120,29.7,27650,36980,730,0,50,300,350,660,910,180,60,40,580
3104,56700,26,2,Freelancer,Tier_1,18840,6210,2750,5210,2800,2090,2330,2300,3250,700,1270,47750,21.7,12300,8950,570,190,80,160,280,730,700,70,100,20,320
3105,9500,47,1,Business Owner,Tier_1,1550,920,430,840,610,560,150,330,330,710,220,6650,23.8,2260,2850,50,30,10,30,60,200,40,10,10,20,60
3106,40900,38,0,Salaried,Tier_3,5170,0,1140,2460,2930,2340,1290,1980,2430,430,1740,21910,31.4,12840,18990,160,0,30,70,290,820,390,60,70,10,440
3107,54500,22,2,Self-Employed,Tier_2,7220,8000,2490,5310,2200,2530,1090,1380,3650,610,1560,36040,11.9,6490,18460,220,240,70,160,220,890,330,40,110,20,390
3108,90800,22,2,Salaried,Tier_1,31310,0,3730,12500,3520,1970,3050,3010,4700,840,2260,66890,22.7,20610,23910,940,0,110,380,350,690,920,90,140,30,560
3109,100500,36,3,Salaried,Tier_1,25330,4800,1170,10770,8990,4440,4180,6430,2070,5960,3450,77590,32.0,32160,22910,760,140,40,320,900,1550,1250,190,60,180,860
3110,165700,19,1,Self-Employed,Tier_2,36340,25560,3640,20120,7540,16230,2790,4800,6600,2890,5000,131510,30.0,49710,34190,1090,770,110,600,750,5680,840,140,200,90,1250
